_id,number,country,date,narrative,town,location,deaths,deaths_min,deaths_max,civilians,injuries,children,tweet_id,bureau_id,bij_summary_short,bij_link,target,lat,lon,names/0
55c79e721cbee48856a3091b,150,Pakistan,2010-05-28T00:00:00.000Z,At least 11 people were killed in a village near Mizai Narai. 3 others were wounded.,Mizai Nari,South Waziristan,8-12,8,12,Possible,4,,279451964037820416,Ob95,"8-12 killed including two named militants and possibly some civilians in Mizai Nara, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.28959963,69.29111481,
55c79e721cbee48856a3091c,151,Pakistan,2010-06-10T00:00:00.000Z,"A US drone fired 2 missiles at a house in the village of Khaddi, killing 3 people.",Norak,North Waziristan,7,7,7,4,,,279644143972663296,Ob96,"Two named militants among seven killed in Khaddi or Norak, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98879572,70.32606125,
55c79e721cbee48856a3091d,152,Pakistan,2010-06-11T00:00:00.000Z,"12 hours later, another 3 missiles struck a house in Datta Khel, killing 11 people.",Maizer,North Waziristan,13-15,13,15,Possible,12,,279644211249283072,Ob97,"13-15 killed including 'foreigners' in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99628265,69.65615273,
55c79e721cbee48856a3091e,153,Pakistan,2010-06-19T00:00:00.000Z,"A missile, suspected to have been fired by an unmanned US drone, is reported to have killed 13 people and wounded 7 others.",Haider Khel,North Waziristan,16-17,16,17,,18,,279664281400782849,Ob98,"Named al Qaeda commander among 16-17 alleged militants killed in Soheel, Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.9700756,70.31078339,
55c79e721cbee48856a3091f,154,Pakistan,2010-06-26T00:00:00.000Z,A US drone killed 4 people in a house near Miranshah.,Khushali,North Waziristan,2-4,2,4,Unknown,3,,279665152566124544,Ob99,"2-4 killed in attack on house in Khushali Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.96863543,70.35301208,
55c79e721cbee48856a30920,155,Pakistan,2010-06-27T00:00:00.000Z,A US drone attack killed 6 people Sunday when missiles hit a house in Tabbi Torkhel.,Tabbi,North Waziristan,6,6,6,Unknown,4,,279666336723001345,Ob100,"Six killed, including possible named Taliban commander, in Tappi Torkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99973794,70.1902771,
55c79e721cbee48856a30921,156,Pakistan,2010-06-29T00:00:00.000Z,8 people were killed in a drone strike Tuesday when 2 missiles destroyed a house in Karikot.,Kari Kot,South Waziristan,7-10,7,10,Unknown,4,,279669023455727616,Ob101,"Named militant among 7-10 killed in attack on Karikot, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,Maulvi Nazir?,32.31760259,69.50054169,
55c79e721cbee48856a30922,157,Pakistan,2010-07-15T00:00:00.000Z,A US drone killed 7. Elders in the area said many 'were civilians staying in a village house.',Sheerani,North Waziristan,10-14,10,14,4-7,,,279671775682523137,Ob102,"10-14 killed, including up to 7 civilians, in attack on house in Sheerani, North Waziristan",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.994267,69.77253914,
55c79e721cbee48856a30923,158,Pakistan,2010-07-24T00:00:00.000Z,16 people were killed by US drones when 4 missiles hit a house in Angoor Ada.,Dwasarak,South Waziristan,16-18,16,18,Unknown,24,,279674650898886656,Ob103,"16-18 alleged militants killed in attack on compound in Dwasarak, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.44923085,69.27858353,
55c79e721cbee48856a30924,159,Pakistan,2010-07-25T00:00:00.000Z,4 people died when a US drone hit their vehicle. 5 people in a nearby house were injured.,Shaktoi,North Waziristan,14,14,14,,7,,279683329681403906,Ob104,"14 alleged militants killed in Shaktoi, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.66539062,70.16143799,
55c79e721cbee48856a30925,160,Pakistan,2010-07-25T00:00:00.000Z,"Later in the day, 2 missiles hit a house in Tabbi Tolkhel, killing 7 people.",Tabbi,North Waziristan,4-7,4,7,,4,,279683395452297216,Ob105,"Attack kills 4-7 alleged Haqqani militants in Tabbi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99973794,70.1902771,
55c79e721cbee48856a30926,161,Pakistan,2010-07-25T00:00:00.000Z,The weekend death count rose to 35. Four people perished in Srarogha.,Sararogha,South Waziristan,4,4,4,,5,,279683467384602625,Ob106,"Four alleged TTP militants killed in Landikhel, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.48891359,70.00282288,
55c79e721cbee48856a30927,162,Pakistan,2010-08-14T00:00:00.000Z,"26-year-old Sohrab, who was leading evening prayers during Ramadan, was killed with 13 others.",Issori,North Waziristan,14,14,14,7,6,,279699585646088192,Ob107,"Named Taliban commander killed with 13 others in strike on Issori, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98922767,70.29808044,
55c79e721cbee48856a30928,163,Pakistan,2010-08-21T00:00:00.000Z,4 missiles hit 2 cars. 6 died. 4 drones were said to be hovering in the area for about an hour.,Qutab Khel,North Waziristan,4-6,4,6,0-4,2,,279705362570035200,Ob108,"4-6 killed, possibly including civilians, in attack on car in Kutabkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98418805,70.07663727,
55c79e721cbee48856a30929,164,Pakistan,2010-08-23T00:00:00.000Z,"3 children became orphans. Their father, Bismullah. Their mother. Their brothers. All killed.",Danda Darpakhel,North Waziristan,20,20,20,10,15,3,279710130851938304,Ob109,"20 killed including 10 civilians in strike that supposedly led to change in CIA tactics. Darga Mandi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.020179,70.07286072,
55c79e721cbee48856a3092a,165,Pakistan,2010-08-23T00:00:00.000Z,A second drone attack killed 5 people Monday.,Darga Mandi,North Waziristan,5-7,5,7,0-5,12,,280334970462015488,Ob110,"5-7 killed in attack on compound in Derga Mandai, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.04694673,70.02033234,
55c79e721cbee48856a3092b,166,Pakistan,2010-08-27T00:00:00.000Z,"4 people were killed when a US drone fired 4 missiles, hitting 2 vehicles near a house.",Shahidano,Kurram Agency,9,9,9,,2,,280495824557989889,Ob111,Nine alleged militants killed in attack on trucks in Kurram Agency.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.68092542,70.41687012,
55c79e721cbee48856a3092c,167,Pakistan,2010-08-27T00:00:00.000Z,"Barely two minutes later, another missile struck a residence in Badshah Kot.",Badshah Kot,Kurram Agency,Unknown,0,0,Unknown,,,280507243609350144,Ob112,"A strike destroyed a residential compound. No casualty figures are available. Badshah Kot, Kurram Agency",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.47526759,70.38837433,
55c79e721cbee48856a3092d,168,Pakistan,2010-08-27T00:00:00.000Z,"In the third attack in Kurram, around 11:35pm, 3 people died when a missile hit a mosque.",Taaloo Ganj,Kurram Agency,3,3,3,,,,280507429828038656,Ob113,"Three alleged miltants killed in attack on house in Taaloo Ganj, Kurram Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.68778176,70.54870605,
55c79e721cbee48856a3092e,169,Pakistan,2010-09-03T00:00:00.000Z,"A drone fired 2 missiles on a house in the village of Machus, killing 6 people and injuring 3 others.",Miranshah,North Waziristan,6-9,6,9,,3,,280726507134017538,Ob114,"6-9 alleged militants killed in attack on house in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a3092f,170,Pakistan,2010-09-03T00:00:00.000Z,"In the second strike of the day, 3 people were killed when 4 missiles hit a house during Iftar.",Datta Khel,North Waziristan,2-4,2,4,,2,,280726584632176640,Ob115,"2-4 killed in strike in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30930,171,Pakistan,2010-09-04T00:00:00.000Z,"A US drone fired 4 missiles on a house, killing 8 people and wounding 12.",Datta Khel,North Waziristan,8,8,8,,12,,280728242443395072,Ob116,"Eight alleged militants killed in attack on vehicle in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30931,172,Pakistan,2010-09-06T00:00:00.000Z,"Two missiles were fired on a vehicle Monday, killing 5 people in the village of Khar Qamar.",Khar Qamar,North Waziristan,6,6,6,,,,280729749398122498,Ob117,Six alleged militants were killed in an attack on a car. Khar Qamar area of North Waziristan.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.97266785,69.71237183,
55c79e721cbee48856a30932,173,Pakistan,2010-09-08T00:00:00.000Z,4 children were reported killed when missiles hit a house. US official: no civilians killed since May.,Danda Darpakhel,North Waziristan,10,10,10,4,2,4,280734955057848321,Ob118,"Four children and 6 alleged militants killed in attack on houses in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.020179,70.07286072,
55c79e721cbee48856a30933,174,Pakistan,2010-09-08T00:00:00.000Z,"A US drone fired 2 missiles at a vehicle in Angoor Ada, killing 4 people.",Ambar Shaga,North Waziristan,4,4,4,0-4,1,,281251587299618817,Ob119,"Four alleged militants killed in strike on car in Ambar Shaga, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.00146554,69.52835083,
55c79e721cbee48856a30934,175,Pakistan,2010-09-08T00:00:00.000Z,6 people were killed in the 3rd attack of the day.,Danda Darpakhel,North Waziristan,10,10,10,,5,,281251743642288128,Ob120,"Two named militants, including a Briton and Uzbek, killed with at least eight others in strike on compound in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.020179,70.07286072,
55c79e721cbee48856a30935,176,Pakistan,2010-09-09T00:00:00.000Z,"In the 4th attack in 24 hours, a US drone fired 2 missiles, killing 6 people and injuring 5 others.",Miranshah,North Waziristan,6,6,6,,5,,281459152608428032,Ob121,"Six alleged militants killed in attack on house in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a30936,177,Pakistan,2010-09-12T00:00:00.000Z,At least 6 people were killed when a US drone fired 2 missiles at a house in Newey Adda.,Newey Adda,North Waziristan,5-7,5,7,,2,,281459600480415744,Ob122,"5-7 alleged militants killed in attack on house in Newey Adda, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98706787,69.68730927,
55c79e721cbee48856a30937,178,Pakistan,2010-09-14T00:00:00.000Z,8 people died when missiles fired by a suspected US drone hit a house in Shawal.,Bushnarai,North Waziristan,11-12,11,12,Unknown,4,,281460792744890369,Ob123,"11-12 alleged Haqqani militants killed in strike on house in Bushnarai, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.01845177,69.65503693,
55c79e721cbee48856a30938,179,Pakistan,2010-09-14T00:00:00.000Z,4 people were killed when 2 missiles hit a vehicle in Qutab Khel.,Qutab Khel,North Waziristan,4,4,4,,,,281462361422974976,Ob124,"Saifullah Haqqani among four dead when car destroyed in Qutabkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98418805,70.07663727,
55c79e721cbee48856a30939,180,Pakistan,2010-09-15T00:00:00.000Z,"Several' US drones killed 11 people, among them Yahya, Samin, Niamatullah, Shahzad and Ilyas, all rescuers.",Darga Mandi,North Waziristan,12-15,12,15,5,5,,281468486981668865,Ob125,"Up to 15 killed including civilian rescuers in attack on alleged militant compound in Dargha Mandi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.04694673,70.02033234,
55c79e721cbee48856a3093a,181,Pakistan,2010-09-15T00:00:00.000Z,"In the evening, US drones carried out a second attack, killing 7 people at a house in Datta Khel.",Pai Khel,North Waziristan,5-7,5,7,Unknown,3,,281474077728841728,Ob126,"5-7 alleged militants killed in strike on housing compound in Payakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.97756412,69.64164734,
55c79e721cbee48856a3093b,182,Pakistan,2010-09-19T00:00:00.000Z,A US drone attack killed 4 people Sunday when 2 missiles hit a vehicle in Dehgan.,Deegan,North Waziristan,4-9,4,9,5,,,281478925593497600,Ob127,"4 alleged Haqqani militants killed and possibly 5 civilians in strike in Deghan, Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.96863543,69.70207214,
55c79e721cbee48856a3093c,183,Pakistan,2010-09-20T00:00:00.000Z,Missiles were fired at 2 people on motorcycles. 2 more were fired as others rushed toward them.,Darazinda,North Waziristan,6,6,6,0-3,,,281486973917593600,Ob128,Six killed including up to three civilians in a a strike on a motorbike and rescuers.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.06651369,69.70104218,
55c79e721cbee48856a3093d,184,Pakistan,2010-09-21T00:00:00.000Z,At least 7 people were killed in a US drone attack near Angor Adda.,Khand Morsak,South Waziristan,7-8,7,8,Unknown,5,,281495313217359874,Ob129,"7-8 alleged militants killed in attack on car in Khand Morsak, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,Maulvi Nazir,32.46429497,69.29729462,
55c79e721cbee48856a3093e,185,Pakistan,2010-09-21T00:00:00.000Z,6 people were killed and 5 others wounded when a US drone fired 3 missiles in Azam Warsak.,Azam Warsak,South Waziristan,16,16,16,,,,281495379462197250,Ob130,"Failed attack on militant leader (possibly at funeral) kills 16 in Azam Warsak, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,Maulvi Nazir,32.30222379,69.40544128,
55c79e721cbee48856a3093f,186,Pakistan,2010-09-21T00:00:00.000Z,Up to 8 people were killed in the 3rd strike of the day. No further details are known.,Azam Warsak,South Waziristan,8,8,8,Possible,,,281495751115300864,Ob131,"Two sources claim that up to eight people were killed in a third strike of the day. No further details are known, and the Bureau presently treats this only as a possible strike.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.30222379,69.40544128,
55c79e721cbee48856a30940,187,Pakistan,2010-09-25T00:00:00.000Z,4 people were killed when a US drone fired 3 missiles at a vehicle in the village of Datta Khel.,Datta Khel,North Waziristan,4,4,4,,,,281498243093909504,Ob131c,"3 named al Qaeda including a commander among 4 dead in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30941,188,Pakistan,2010-09-26T00:00:00.000Z,7 people were killed in Datta Khel when a US drone hit a house and then a vehicle.,Lawara Mandi,North Waziristan,4,4,4,,2,,281507427222953984,Ob132,"4 alleged militants killed in attack on truck in Lawra Mandi, Datta Khel.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.144896,70.030518,
55c79e721cbee48856a30942,189,Pakistan,2010-09-26T00:00:00.000Z,A jeep was attacked near Dand Kali. 5 people were killed.,Miranshah,North Waziristan,3-5,3,5,0-5,2,,281508770138439680,Ob133,"3-5 killed, possibly civilians, in attack on jeep in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a30943,190,Pakistan,2010-09-26T00:00:00.000Z,At least 2 people were killed on Sunday evening. It was the 3rd US drone attack of the day.,Sheerani,North Waziristan,2-3,2,3,0-3,,,281511222627676160,Ob134,"2-3 people killed in attack on vehicle in Sherani, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.994267,69.77253914,
55c79e721cbee48856a30944,191,Pakistan,2010-09-27T00:00:00.000Z,2 people were killed in Khush Hali.,Khushali,North Waziristan,3-4,3,4,Unknown,,,281785752277377024,Ob135,"3-4 alleged militants killed in strike on house in Khushali Toorikhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.96863543,70.35301208,
55c79e721cbee48856a30945,192,Pakistan,2010-09-28T00:00:00.000Z,A US drone killed 4 people in Zeba. 'The identities of the dead were not immediately clear.',Zeba,South Waziristan,4,4,4,Unknown,,,281787497049104384,Ob136,"4 alleged militants killed in attack on house in Zeba, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.4784877,69.27841187,
55c79e721cbee48856a30946,193,Pakistan,2010-10-02T00:00:00.000Z,"Saturday's 1st drone attack, which occurred at 10am in the town of Datta Khel, killed 9 people.",Asar Village,North Waziristan,9-10,9,10,,4,,281822748060291072,Ob137,"At least nine alleged militants killed including (possibly) named TTP commander. Asar, Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99138742,69.63993073,
55c79e721cbee48856a30947,194,Pakistan,2010-10-02T00:00:00.000Z,"Several hours later, after the dead were taken away, the same house was struck by 2 missiles.",Inzarkas,North Waziristan,8-14,8,14,0,2,,281824783732203520,Ob138,"8-14 people, possibly militants, killed in attack in Inzarkas, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98764382,69.62619781,
55c79e721cbee48856a30948,195,Pakistan,2010-10-04T00:00:00.000Z,8 people were killed when 2 missiles hit a mosque in Mir Ali.,Mir Ali,North Waziristan,5-9,5,9,0-3,2,,281829730288812032,Ob139,"5-9 killed, including a named German-Turk, a named German-Iranian and a named Briton.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.95826549,70.24108887,
55c79e721cbee48856a30949,196,Pakistan,2010-10-06T00:00:00.000Z,"After 2 drone missiles hit a house, 6 bodies and 2 injured people were pulled from the rubble.",Miranshah,North Waziristan,5-6,5,6,Unknown,4,,281839011939631104,Ob140,"Failed attack on named al Qaeda commander kills 5-6 in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a3094a,197,Pakistan,2010-10-06T00:00:00.000Z,"Salim, a tribesman, had his house pounded by 2 US drone missiles; 5 people died in Hurmuz.",Hurmuz,North Waziristan,3-5,3,5,Unknown,,,281839143028412417,Ob141,"3-5 alleged militants killed in attack on house in Hurmuz, Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.9684554,70.25271893,
55c79e721cbee48856a3094b,198,Pakistan,2010-10-07T00:00:00.000Z,"A suspected US drone fired 2 missiles at a vehicle, killing 2 people in Mir Ali.",Khaisoori,North Waziristan,4,4,4,Unknown,2,,281845972382937089,Ob142,"4 alleged militants killed including 1 named al Qaeda operative in Khaisoori, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.974684,70.26323318,
55c79e721cbee48856a3094c,199,Pakistan,2010-10-08T00:00:00.000Z,6 people were killed in Miranshah.,Mohammad Khel,North Waziristan,4-6,4,6,Unknown,,,282139087903793154,Ob143,"4-6 killed in Mohammad Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99714649,69.72644806,
55c79e721cbee48856a3094d,200,Pakistan,2010-10-08T00:00:00.000Z,"Two US drone missiles hit a house in the village of Charkhel, killing 5 people.",Char Khel,North Waziristan,5-8,5,8,0-4,,,282179089949937664,Ob144,"5-8 people killed, some possibly civilians, in attack on house in Charkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.01326988,69.85313416,
55c79e721cbee48856a3094e,201,Pakistan,2010-10-10T00:00:00.000Z,A US drone killed 7 people after attacking an Afghan refugee camp near Mir Ali.,Shiva,North Waziristan,7-9,7,9,0-9,3,,282179333185998848,Ob145,"Double strike in vicinity of refugee camp kills 7-9 people. Shiva, Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99052353,70.30460358,
55c79e721cbee48856a3094f,202,Pakistan,2010-10-13T00:00:00.000Z,"3 missiles were fired at a house. 5 died. Minutes later, more missiles hit a car. 3 died.",Datta Khel,North Waziristan,11-14,11,14,3,,,282248896577679360,Ob146,"Attack on house and car kills at least 11 including rescuers in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30950,203,Pakistan,2010-10-15T00:00:00.000Z,A US drone killed 4 people Friday when 2 missiles hit a vehicle in Machi Khel.,Aziz Khel,North Waziristan,4-6,4,6,Unknown,3,,282570110089183232,Ob147,"4-6 alleged militants killed in attack on house in Aziz Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.97065166,70.29275894,
55c79e721cbee48856a30951,204,Pakistan,2010-10-15T00:00:00.000Z,"A second missile strike occurred several hours later, killing 6 people at a house in Aziz Khel.",Machi Khel,North Waziristan,3-5,3,5,0-5,,,282571320087150592,Ob148,"3-5 militants - all possibly civilians - killed in strike on vehicle in Machi Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99628265,70.30838013,
55c79e721cbee48856a30952,205,Pakistan,2010-10-18T00:00:00.000Z,"Naeem Ullah, a 10-year-old boy, was in his home when 6 missiles hit the house next door.",Datta Khel,North Waziristan,7,7,7,At least 1,6,1,282903370753257472,Ob149,10 year old boy killed with 6 alleged militants in Danda Darpakhel.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.151242,70.434707,
55c79e721cbee48856a30953,206,Pakistan,2010-10-27T00:00:00.000Z,One missile was fired at a house in Mir Ali. 5 people were killed.,Mir Ali,North Waziristan,4-5,4,5,Unknown,1,,283724148444893184,Ob150,"4-5 alleged militants killed in attack on house in Spinwam, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.95826549,70.24108887,
55c79e721cbee48856a30954,207,Pakistan,2010-10-27T00:00:00.000Z,"The 2nd attack took place around 2:45pm, when a drone hit a vehicle in Datta Khel, killing 4 people.",Deegan,North Waziristan,4,4,4,Unknown,1,,284365751513645057,Ob151,"4 alleged militants including westerners killed in Degan, Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.96863543,69.70207214,
55c79e721cbee48856a30955,208,Pakistan,2010-10-28T00:00:00.000Z,"Zar Gull, a vendor in Datta Khel, used to live somewhere. A drone took his home and 4 cousins.",Ismail Khel,North Waziristan,5-8,5,8,,,,284381686374993921,Ob152,"5-8 alleged militants killed as a body from Ob151 was being moved for a funeral, Ismail Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.99455495,69.7338295,
55c79e721cbee48856a30956,209,Pakistan,2010-11-01T00:00:00.000Z,A US drone killed 5 people in Haider Khel.,Haider Khel,North Waziristan,6,6,6,Unknown,2,,284553156438945792,Ob153,"6 alleged militants killed in attack on house in Haider Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.9700756,70.31078339,
55c79e721cbee48856a30957,210,Pakistan,2010-11-03T00:00:00.000Z,"An unmanned aircraft fired 2 missiles at a vehicle in Qutab Khel, killing 5 people.",Qutab Khel,North Waziristan,4-5,4,5,Unknown,,,284680848152862720,Ob154,"4-5 alleged militants killed in strike on car in Qutab Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98418805,70.07663727,
55c79e721cbee48856a30958,211,Pakistan,2010-11-03T00:00:00.000Z,"In the second attack, missiles struck a house and a vehicle in Khaso Khel, killing 4 people.",Khaso Khel,North Waziristan,4-5,4,5,,,,284753464851066882,Ob155,"4-5 alleged militants killed in strike on car in Khaso Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.96201033,70.33344269,
55c79e721cbee48856a30959,212,Pakistan,2010-11-03T00:00:00.000Z,Third attack of the day. 4 people died when missiles hit a vehicle in Pai Khel.,Pai Khel,North Waziristan,4-5,4,5,,,,284754799218552832,Ob156,"4-5 alleged militants killed in attack on car in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.97756412,69.64164734,
55c79e721cbee48856a3095a,213,Pakistan,2010-11-07T00:00:00.000Z,"6 US drones fired missiles at a vehicle in Saidgi, killing 9 people.",Ghulam Khan,North Waziristan,9,9,9,Unknown,2,,284788143067123715,Ob157,"9 alleged militants killed in strike on house and car in Ghulam Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.05615526,70.0786972,
55c79e721cbee48856a3095b,214,Pakistan,2010-11-07T00:00:00.000Z,"An hour later, 4 people died when missiles struck a car in Datta Khel.",Datta Khel,North Waziristan,4-6,4,6,0-5,1,,284807185664466944,Ob158,"4-6 people killed in strike on car in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.151242,70.434707,
55c79e721cbee48856a3095c,215,Pakistan,2010-11-11T00:00:00.000Z,A US drone killed 6 people in Ghulam Khan.,Ghulam Khan,North Waziristan,5-8,5,8,Unknown,5,,285103303082274816,Ob159,"5-8 alleged Taliban killed in strike on house in Ghulam Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.05615526,70.0786972,
55c79e721cbee48856a3095d,216,Pakistan,2010-11-13T00:00:00.000Z,"US drones attacked a car in Miranshah, killing 4. 'No one dared approach the burning vehicle.'",Miranshah,North Waziristan,4,4,4,0-4,,,285132465306214400,Ob160,"4 civilians or alleged militants killed in car in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a3095e,217,Pakistan,2010-11-16T00:00:00.000Z,"At least 20 people were killed by US drones. Among them: Sabir, Riaz, Shaukatullah, Haris, Taj.",Ghulam Khan,North Waziristan,20,20,20,0-9,,Possibly,285148151382429696,Ob161,"20 reported killed, including possibly women and children, in strike in Ghulam Khan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.05615526,70.0786972,
55c79e721cbee48856a3095f,218,Pakistan,2010-11-19T00:00:00.000Z,3 people were killed by a drone in Naurak. Their vehicle reportedly 'exploded into a fireball.',Norak,North Waziristan,3-4,3,4,Unknown,,,285490210144407553,Ob162,"3-4 alleged militants killed in strike on car in Naurak, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.98879572,70.32606125,
55c79e721cbee48856a30960,219,Pakistan,2010-11-21T00:00:00.000Z,"On Sunday, at least 5 people were killed in a US drone strike.",Khaddi,North Waziristan,6-9,6,9,0-3,,,285796807240462336,Ob163,"6-9 killed including local named militant leader and possibly 3 civilians in Khaddi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,32.97857214,70.28657913,
55c79e721cbee48856a30961,220,Pakistan,2010-11-22T00:00:00.000Z,"On Monday, 6 people died when 4 US drone missiles targeted a car and motorcycle in Khaisur.",Khesoor,North Waziristan,5-6,5,6,Unknown,2,,285796860151595008,Ob164,"5-6 alleged militants killed in strike on car and motorbike in Kaisore, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,33.00348103,70.2725029,
